date,Open,High,Low,Adj Close,Volume
2020-04-15 12:50:00,117.99,118.05,117.8182,117.92,39372.0
2020-04-15 12:45:00,117.6,117.9999,117.55,117.98,35741.0
2020-04-15 12:40:00,117.79,117.877,117.56,117.6,27278.0
2020-04-15 12:35:00,117.75,117.88,117.63,117.7899,36167.0
2020-04-15 12:30:00,117.41,117.78,117.315,117.76,26909.0
2020-04-15 12:25:00,117.11,117.51,117.11,117.45,56511.0
2020-04-15 12:20:00,117.11,117.18,117.0,117.09,31289.0
2020-04-15 12:15:00,117.0,117.11,116.76,117.1,46556.0
2020-04-15 12:10:00,117.22,117.22,116.985,116.9987,47103.0
2020-04-15 12:05:00,117.25,117.285,117.06,117.2202,35353.0
2020-04-15 12:00:00,117.25,117.55,117.25,117.26,25284.0
2020-04-15 11:55:00,117.19,117.4,117.1807,117.245,30729.0
2020-04-15 11:50:00,117.08,117.3872,117.03,117.19,33500.0
2020-04-15 11:45:00,117.34,117.39,117.0,117.107,50062.0
2020-04-15 11:40:00,117.62,117.64,117.3,117.37,55843.0
2020-04-15 11:35:00,117.36,117.855,117.33,117.67,66436.0
2020-04-15 11:30:00,116.975,117.4052,116.91,117.38,40075.0
2020-04-15 11:25:00,117.14,117.15,116.93,116.98,55960.0
2020-04-15 11:20:00,117.305,117.3924,116.92,117.17,63863.0
2020-04-15 11:15:00,117.3,117.53,117.23,117.32,44181.0
2020-04-15 11:10:00,117.59,117.59,117.205,117.29,52139.0
2020-04-15 11:05:00,118.11,118.1459,117.55,117.63,69117.0
2020-04-15 11:00:00,118.17,118.38,118.08,118.12,40312.0
2020-04-15 10:55:00,118.35,118.41,118.03,118.17,57226.0
2020-04-15 10:50:00,118.235,118.44,118.235,118.44,46932.0
2020-04-15 10:45:00,117.95,118.38,117.94,118.17,64864.0
2020-04-15 10:40:00,117.77,118.1,117.7,117.95,61741.0
2020-04-15 10:35:00,117.915,117.99,117.7,117.8,52739.0
2020-04-15 10:30:00,117.88,118.055,117.6,117.92,75486.0
2020-04-15 10:25:00,118.1237,118.33,117.79,117.8994,71672.0
2020-04-15 10:20:00,118.61,118.75,118.12,118.125,52084.0
2020-04-15 10:15:00,118.9838,119.21,118.52,118.6291,35070.0
2020-04-15 10:10:00,118.89,119.24,118.84,119.0603,46013.0
2020-04-15 10:05:00,119.4475,119.45,118.8313,118.93,66740.0
2020-04-15 10:00:00,118.835,119.69,118.78,119.45,67600.0
2020-04-15 09:55:00,119.34,119.44,118.71,118.845,81867.0
2020-04-15 09:50:00,119.38,119.5,119.09,119.35,39572.0
2020-04-15 09:45:00,119.7,119.78,119.21,119.36,47101.0
2020-04-15 09:40:00,119.89,119.98,119.5,119.7,49521.0
2020-04-15 09:35:00,119.46,120.1852,119.3022,119.8191,208402.0
2020-04-14 16:00:00,123.94,124.07,123.71,123.83,186561.0
2020-04-14 15:55:00,124.14,124.19,123.64,123.94,122775.0
2020-04-14 15:50:00,123.84,124.11,123.78,124.06,62753.0
2020-04-14 15:45:00,123.92,124.055,123.77,123.835,69376.0
2020-04-14 15:40:00,123.83,123.93,123.76,123.92,40713.0
2020-04-14 15:35:00,123.88,123.98,123.83,123.85,41055.0
2020-04-14 15:30:00,123.76,123.87,123.71,123.86,48342.0
2020-04-14 15:25:00,123.76,123.78,123.59,123.71,25403.0
2020-04-14 15:20:00,123.71,123.91,123.52,123.82,30820.0
2020-04-14 15:15:00,123.715,123.79,123.575,123.76,24625.0
2020-04-14 15:10:00,123.77,123.79,123.57,123.7,20241.0
2020-04-14 15:05:00,124.04,124.05,123.77,123.79,17090.0
2020-04-14 15:00:00,124.01,124.24,124.01,124.08,39470.0
2020-04-14 14:55:00,124.0,124.2,123.99,124.02,29013.0
2020-04-14 14:50:00,123.87,124.05,123.87,123.99,27307.0
2020-04-14 14:45:00,124.04,124.13,123.84,123.88,30737.0
2020-04-14 14:40:00,123.92,124.07,123.9014,124.02,23212.0
2020-04-14 14:35:00,124.0,124.03,123.83,123.932,22462.0
2020-04-14 14:30:00,124.16,124.18,123.91,123.95,14020.0
2020-04-14 14:25:00,124.18,124.2561,124.09,124.1947,20530.0
2020-04-14 14:20:00,123.844,124.2,123.82,124.2,39253.0
2020-04-14 14:15:00,123.755,123.88,123.706,123.87,18656.0
2020-04-14 14:10:00,123.675,123.83,123.5701,123.74,34573.0
2020-04-14 14:05:00,123.83,123.85,123.664,123.675,13892.0
2020-04-14 14:00:00,123.78,123.97,123.77,123.86,20236.0
2020-04-14 13:55:00,123.63,123.92,123.57,123.77,30184.0
2020-04-14 13:50:00,123.5082,123.7,123.5,123.6269,32290.0
2020-04-14 13:45:00,123.3,123.64,123.3,123.51,40927.0
2020-04-14 13:40:00,123.4,123.43,123.16,123.28,36596.0
2020-04-14 13:35:00,123.075,123.43,123.075,123.4,61392.0
2020-04-14 13:30:00,123.03,123.1483,123.0,123.06,27363.0
2020-04-14 13:25:00,122.88,123.12,122.85,123.045,31392.0
2020-04-14 13:20:00,122.83,122.95,122.74,122.895,42947.0
2020-04-14 13:15:00,123.05,123.08,122.81,122.81,26716.0
2020-04-14 13:10:00,123.035,123.16,123.0201,123.075,19906.0
2020-04-14 13:05:00,123.37,123.38,123.04,123.055,32397.0
2020-04-14 13:00:00,123.64,123.69,123.37,123.37,18021.0
2020-04-14 12:55:00,123.42,123.67,123.395,123.625,18912.0
2020-04-14 12:50:00,123.43,123.6,123.35,123.406,47208.0
2020-04-14 12:45:00,123.43,123.68,123.37,123.43,30305.0
2020-04-14 12:40:00,123.45,123.74,123.42,123.43,31618.0
2020-04-14 12:35:00,123.57,123.665,123.44,123.44,54802.0
2020-04-14 12:30:00,123.622,123.69,123.48,123.56,52522.0
2020-04-14 12:25:00,123.72,123.79,123.52,123.62,43821.0
2020-04-14 12:20:00,123.31,123.84,123.31,123.695,45219.0
2020-04-14 12:15:00,123.46,123.5,123.31,123.34,21876.0
2020-04-14 12:10:00,123.62,123.62,123.35,123.46,25125.0
2020-04-14 12:05:00,123.04,123.64,123.04,123.58,31722.0
2020-04-14 12:00:00,123.27,123.29,122.95,123.01,22752.0
2020-04-14 11:55:00,123.15,123.32,123.03,123.24,27387.0
2020-04-14 11:50:00,123.4,123.5392,123.06,123.14,46688.0
2020-04-14 11:45:00,123.37,123.52,123.34,123.52,9417.0
2020-04-14 11:40:00,123.4,123.47,123.1,123.46,48105.0
2020-04-14 11:35:00,123.37,123.6,123.33,123.4001,57992.0
2020-04-14 11:30:00,123.65,123.8,123.33,123.345,34133.0
2020-04-14 11:25:00,123.11,123.62,123.033,123.62,24310.0
2020-04-14 11:20:00,122.97,123.32,122.85,123.12,53326.0
2020-04-14 11:15:00,123.17,123.17,122.62,122.964,28326.0
2020-04-14 11:10:00,123.14,123.15,122.93,123.06,45747.0
2020-04-14 11:05:00,123.68,123.85,123.1018,123.15,46013.0
2020-04-14 11:00:00,124.04,124.17,123.64,123.71,59969.0
2020-04-14 10:55:00,124.3196,124.42,124.0,124.04,87532.0
2020-04-14 10:50:00,124.54,124.77,124.14,124.3407,41654.0
2020-04-14 10:45:00,124.4,124.51,124.12,124.51,42969.0
2020-04-14 10:40:00,124.35,124.52,124.2421,124.3793,38019.0
2020-04-14 10:35:00,125.09,125.11,124.41,124.41,41646.0
2020-04-14 10:30:00,125.02,125.16,124.92,125.06,60568.0
2020-04-14 10:25:00,124.98,125.18,124.892,125.04,113033.0
2020-04-14 10:20:00,124.35,124.99,124.28,124.977,48105.0
2020-04-14 10:15:00,124.405,124.69,124.23,124.29,37610.0
2020-04-14 10:10:00,124.3,124.47,124.05,124.4161,47245.0
2020-04-14 10:05:00,124.58,124.61,124.06,124.35,34039.0
2020-04-14 10:00:00,124.54,124.7,124.23,124.56,61363.0
2020-04-14 09:55:00,124.23,124.565,124.03,124.48,50659.0
2020-04-14 09:50:00,124.23,124.2759,124.01,124.21,50807.0
2020-04-14 09:45:00,124.245,124.305,124.0,124.2413,55268.0
2020-04-14 09:40:00,124.47,124.69,124.1301,124.24,59675.0
2020-04-14 09:35:00,123.68,124.51,123.31,124.48,218170.0
2020-04-13 16:00:00,120.81,121.58,120.76,121.19,350905.0
2020-04-13 15:55:00,121.36,121.36,120.52,120.815,213718.0
2020-04-13 15:50:00,120.915,121.36,120.76,121.36,119983.0
2020-04-13 15:45:00,120.53,120.89,120.39,120.89,82807.0
2020-04-13 15:40:00,120.41,120.56,120.24,120.54,61622.0
2020-04-13 15:35:00,120.08,120.44,119.94,120.43,54126.0
2020-04-13 15:30:00,119.88,120.11,119.7,120.07,55832.0
2020-04-13 15:25:00,120.15,120.25,119.79,119.885,40201.0
2020-04-13 15:20:00,119.52,120.14,119.4,120.13,55556.0
2020-04-13 15:15:00,119.57,119.71,119.46,119.5244,31886.0
2020-04-13 15:10:00,119.3,119.735,119.3,119.56,53677.0
2020-04-13 15:05:00,119.87,119.9,119.2,119.3,50499.0
2020-04-13 15:00:00,119.611,119.8603,119.55,119.85,28412.0
2020-04-13 14:55:00,119.66,119.66,119.4,119.61,28887.0
2020-04-13 14:50:00,119.2475,119.76,119.225,119.644,38817.0
2020-04-13 14:45:00,119.25,119.32,119.14,119.25,44496.0
2020-04-13 14:40:00,119.34,119.37,119.15,119.23,38138.0
2020-04-13 14:35:00,119.175,119.48,119.16,119.37,30875.0
2020-04-13 14:30:00,119.35,119.4,119.085,119.18,23675.0
2020-04-13 14:25:00,119.53,119.53,119.21,119.355,24839.0
2020-04-13 14:20:00,119.26,119.52,119.22,119.52,28282.0
2020-04-13 14:15:00,119.83,119.855,119.23,119.24,30388.0
2020-04-13 14:10:00,119.975,120.15,119.83,119.85,34256.0
2020-04-13 14:05:00,119.94,120.065,119.83,119.9958,22387.0
2020-04-13 14:00:00,119.98,120.12,119.89,119.935,21502.0
2020-04-13 13:55:00,119.6299,119.98,119.62,119.97,28183.0
2020-04-13 13:50:00,119.91,119.99,119.6,119.6,20389.0
2020-04-13 13:45:00,119.7456,120.03,119.7093,119.9,32610.0
2020-04-13 13:40:00,119.65,119.84,119.565,119.78,24756.0
2020-04-13 13:35:00,119.175,119.67,119.16,119.66,31529.0
2020-04-13 13:30:00,119.13,119.27,119.01,119.2,21802.0
2020-04-13 13:25:00,119.26,119.2949,119.0629,119.13,24995.0
2020-04-13 13:20:00,119.1715,119.26,119.04,119.26,22188.0
2020-04-13 13:15:00,119.54,119.54,119.08,119.195,26207.0
2020-04-13 13:10:00,119.38,119.5,119.31,119.49,28669.0
2020-04-13 13:05:00,119.4,119.45,119.31,119.39,25817.0
2020-04-13 13:00:00,119.45,119.51,119.3901,119.47,41990.0
2020-04-13 12:55:00,119.735,119.735,119.46,119.485,42369.0
2020-04-13 12:50:00,119.69,119.885,119.63,119.8,23293.0
2020-04-13 12:45:00,119.6,119.83,119.5955,119.69,26975.0
2020-04-13 12:40:00,119.74,119.84,119.56,119.6052,15420.0
2020-04-13 12:35:00,120.0,120.02,119.69,119.75,46247.0
2020-04-13 12:30:00,120.19,120.34,120.01,120.035,22751.0
2020-04-13 12:25:00,120.26,120.27,120.0,120.17,40988.0
2020-04-13 12:20:00,120.12,120.45,119.97,120.235,27829.0
2020-04-13 12:15:00,119.805,120.1,119.7193,120.1,27772.0
2020-04-13 12:10:00,120.03,120.09,119.73,119.8154,25033.0
2020-04-13 12:05:00,119.585,120.05,119.51,120.0445,28300.0
2020-04-13 12:00:00,119.645,120.0,119.56,119.56,36399.0
2020-04-13 11:55:00,119.65,119.69,119.5148,119.69,27744.0
2020-04-13 11:50:00,119.17,119.62,119.129,119.591,31597.0
2020-04-13 11:45:00,119.2962,119.36,118.92,119.13,30367.0
2020-04-13 11:40:00,119.305,119.51,119.2267,119.25,35970.0
2020-04-13 11:35:00,119.43,119.49,119.15,119.325,44824.0
2020-04-13 11:30:00,119.03,119.55,118.999,119.45,39128.0
2020-04-13 11:25:00,118.66,119.05,118.5,119.04,33726.0
2020-04-13 11:20:00,118.3484,118.79,118.3484,118.66,32635.0
2020-04-13 11:15:00,118.48,118.6496,118.3,118.36,72451.0
2020-04-13 11:10:00,118.63,118.7,118.3,118.438,80065.0
2020-04-13 11:05:00,118.44,118.755,118.4,118.65,73289.0
2020-04-13 11:00:00,118.23,118.55,118.22,118.49,30960.0
2020-04-13 10:55:00,118.4,118.49,118.1,118.25,51202.0
2020-04-13 10:50:00,118.15,118.73,118.15,118.44,64090.0
2020-04-13 10:45:00,118.21,118.26,118.07,118.15,57658.0
2020-04-13 10:40:00,118.59,118.59,118.15,118.19,53159.0
2020-04-13 10:35:00,118.36,118.75,118.23,118.59,56948.0
2020-04-13 10:30:00,118.05,118.42,118.04,118.37,35827.0
2020-04-13 10:25:00,118.29,118.45,118.06,118.1022,48740.0
2020-04-13 10:20:00,118.765,118.765,118.21,118.26,46295.0
2020-04-13 10:15:00,119.13,119.21,118.61,118.76,43181.0
2020-04-13 10:10:00,119.095,119.3295,118.97,119.1,24187.0
2020-04-13 10:05:00,118.86,119.19,118.66,118.985,28828.0
2020-04-13 10:00:00,119.17,119.54,118.78,118.81,48189.0
2020-04-13 09:55:00,118.83,119.25,118.81,119.0796,31118.0
2020-04-13 09:50:00,119.64,119.75,118.72,118.84,93347.0
2020-04-13 09:45:00,120.47,120.52,119.63,119.63,50166.0
2020-04-13 09:40:00,119.98,120.77,119.42,120.43,72246.0
2020-04-13 09:35:00,121.63,121.8,119.82,120.0999,220683.0
2020-04-09 16:00:00,122.14,122.21,121.43,121.52,269094.0
2020-04-09 15:55:00,121.44,122.23,121.2879,122.135,226196.0
2020-04-09 15:50:00,122.2,122.38,121.5,121.7,107933.0
2020-04-09 15:45:00,121.97,122.4,121.87,122.2,109584.0
2020-04-09 15:40:00,122.08,122.1,121.5694,121.95,59090.0
2020-04-09 15:35:00,121.71,122.08,121.71,122.07,43743.0
2020-04-09 15:30:00,121.19,121.66,121.08,121.66,31991.0
2020-04-09 15:25:00,121.31,121.33,121.02,121.181,31329.0
2020-04-09 15:20:00,121.45,121.54,121.16,121.2407,34323.0
2020-04-09 15:15:00,121.26,121.46,121.02,121.44,32162.0
2020-04-09 15:10:00,120.71,121.28,120.64,121.28,32544.0
2020-04-09 15:05:00,120.79,120.85,120.49,120.685,34132.0
2020-04-09 15:00:00,120.81,120.94,120.43,120.74,59035.0
2020-04-09 14:55:00,121.36,121.4331,120.73,120.74,47934.0
2020-04-09 14:50:00,121.97,122.2,121.269,121.28,44092.0
2020-04-09 14:45:00,122.13,122.2,121.79,121.95,45794.0
2020-04-09 14:40:00,121.965,122.21,121.82,122.09,42987.0
2020-04-09 14:35:00,121.85,122.47,121.78,121.97,36586.0
2020-04-09 14:30:00,122.1,122.28,121.82,121.87,31100.0
2020-04-09 14:25:00,122.11,122.2183,121.93,122.109,91998.0
2020-04-09 14:20:00,122.36,122.44,122.06,122.145,40269.0
2020-04-09 14:15:00,122.26,122.63,122.26,122.43,36406.0
2020-04-09 14:10:00,122.1763,122.45,122.06,122.28,42502.0
2020-04-09 14:05:00,122.265,122.49,122.13,122.18,52113.0
2020-04-09 14:00:00,121.9,122.4,121.82,122.3,41581.0
2020-04-09 13:55:00,122.07,122.2,121.88,121.89,58010.0
2020-04-09 13:50:00,122.5,122.5,122.02,122.02,34304.0
2020-04-09 13:45:00,122.43,122.59,122.32,122.46,26203.0
2020-04-09 13:40:00,122.864,122.92,122.3981,122.43,110113.0
2020-04-09 13:35:00,122.355,122.915,122.35,122.85,103068.0
2020-04-09 13:30:00,122.29,122.31,122.11,122.29,39045.0
2020-04-09 13:25:00,122.23,122.37,122.16,122.28,29944.0
2020-04-09 13:20:00,122.2,122.26,121.8807,122.22,40281.0
2020-04-09 13:15:00,122.29,122.3,121.93,122.18,21291.0
2020-04-09 13:10:00,122.1,122.365,122.1,122.3025,60399.0
2020-04-09 13:05:00,122.16,122.29,121.94,122.1069,49910.0
2020-04-09 13:00:00,122.08,122.51,121.95,122.15,47550.0
2020-04-09 12:55:00,122.1129,122.27,122.04,122.16,60906.0
2020-04-09 12:50:00,121.79,122.21,121.62,122.12,37095.0
2020-04-09 12:45:00,121.7525,122.1063,121.68,121.85,62718.0
2020-04-09 12:40:00,121.415,121.76,121.25,121.76,51233.0
2020-04-09 12:35:00,121.369,121.64,121.345,121.39,27859.0
2020-04-09 12:30:00,121.66,121.69,121.31,121.35,32495.0
2020-04-09 12:25:00,121.69,121.75,121.5,121.66,28247.0
2020-04-09 12:20:00,121.41,121.75,121.35,121.72,37791.0
2020-04-09 12:15:00,121.645,121.65,121.32,121.43,30486.0
2020-04-09 12:10:00,121.56,121.665,121.395,121.62,27364.0
2020-04-09 12:05:00,121.45,121.6209,121.35,121.56,21595.0
2020-04-09 12:00:00,121.31,121.55,121.19,121.43,23987.0
2020-04-09 11:55:00,121.52,121.59,121.2537,121.37,24314.0
2020-04-09 11:50:00,121.45,121.55,121.14,121.5,25823.0
2020-04-09 11:45:00,121.14,121.42,121.02,121.42,25482.0
2020-04-09 11:40:00,120.735,121.22,120.65,121.075,32235.0
2020-04-09 11:35:00,120.72,120.91,120.67,120.75,25284.0
2020-04-09 11:30:00,120.415,120.83,120.1672,120.76,37082.0
2020-04-09 11:25:00,120.505,120.84,120.35,120.47,29476.0
2020-04-09 11:20:00,120.54,120.74,120.32,120.48,40249.0
2020-04-09 11:15:00,120.735,120.91,120.42,120.63,21631.0
2020-04-09 11:10:00,120.34,120.9,120.34,120.735,29843.0
2020-04-09 11:05:00,120.78,120.79,120.24,120.365,53334.0
2020-04-09 11:00:00,120.86,121.04,120.62,120.79,41310.0
2020-04-09 10:55:00,121.29,121.325,120.8,120.88,48346.0
2020-04-09 10:50:00,121.572,121.68,121.3,121.35,38088.0
2020-04-09 10:45:00,121.51,121.65,121.05,121.555,46000.0
2020-04-09 10:40:00,121.62,121.72,121.26,121.58,36142.0
2020-04-09 10:35:00,121.73,121.78,121.21,121.62,39553.0
2020-04-09 10:30:00,120.81,121.6964,120.8,121.64,36111.0
2020-04-09 10:25:00,120.4,120.85,120.36,120.84,46276.0
2020-04-09 10:20:00,121.41,121.45,120.37,120.4,57295.0
2020-04-09 10:15:00,120.63,121.4,120.63,121.3847,44675.0
2020-04-09 10:10:00,121.42,121.4591,120.63,120.63,54381.0
2020-04-09 10:05:00,122.0,122.05,121.51,121.5163,51439.0
2020-04-09 10:00:00,121.91,122.38,121.84,121.98,41277.0
2020-04-09 09:55:00,121.56,121.955,121.37,121.91,42258.0
2020-04-09 09:50:00,121.9373,122.06,121.37,121.59,66923.0
2020-04-09 09:45:00,121.48,121.978,121.4,121.9,62509.0
2020-04-09 09:40:00,120.68,121.48,120.53,121.48,85127.0
2020-04-09 09:35:00,120.79,121.4,120.54,120.735,202024.0
2020-04-08 16:00:00,119.81,119.89,119.22,119.23,273955.0
2020-04-08 15:55:00,119.78,119.96,119.56,119.775,208530.0
2020-04-08 15:50:00,118.75,119.24,118.67,119.215,57428.0
2020-04-08 15:45:00,118.66,119.04,118.25,118.8199,72853.0
2020-04-08 15:40:00,118.865,118.985,118.485,118.67,73576.0
2020-04-08 15:35:00,119.14,119.52,118.78,118.84,61566.0
2020-04-08 15:30:00,118.75,119.2,118.75,119.125,59095.0
2020-04-08 15:25:00,119.13,119.2,118.6345,118.78,59701.0
2020-04-08 15:20:00,118.9,119.2531,118.9,119.13,38140.0
2020-04-08 15:15:00,119.22,119.32,118.91,118.91,46121.0
2020-04-08 15:10:00,118.9775,119.3,118.84,119.22,48495.0
2020-04-08 15:05:00,118.94,118.98,118.78,118.98,32532.0
2020-04-08 15:00:00,118.72,119.01,118.66,118.93,31092.0
2020-04-08 14:55:00,118.37,118.7,118.35,118.7,68854.0
2020-04-08 14:50:00,118.46,118.5,118.245,118.32,34545.0
2020-04-08 14:45:00,118.37,118.8,118.35,118.44,46333.0
2020-04-08 14:40:00,118.15,118.4213,118.135,118.38,25834.0
2020-04-08 14:35:00,117.83,118.25,117.83,118.165,32454.0
2020-04-08 14:30:00,118.08,118.19,117.78,117.83,43787.0
